,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:09:00,-20.22222222222222,5.444444444444445,0.9777777777777777,4.444444444444445,-16.755555555555556,4.866666666666666,-11.422222222222222,8.88888888888889,21.711111111111112,11.333333333333334,19.11111111111111,0.9777777777777777
2020-09-23 18:10:00,-20.244444444444444,5.511111111111111,1.1777777777777778,4.511111111111111,-16.733333333333334,4.8,-11.4,8.733333333333333,21.68888888888889,11.466666666666667,19.177777777777777,1.0444444444444445
2020-09-23 18:11:00,-20.22222222222222,5.555555555555555,1.4,4.622222222222222,-16.733333333333334,4.733333333333333,-11.377777777777778,8.577777777777778,21.666666666666668,11.577777777777778,19.244444444444444,1.1111111111111112
2020-09-23 18:12:00,-20.177777777777777,5.555555555555555,1.6444444444444444,4.688888888888889,-16.77777777777778,4.666666666666667,-11.333333333333334,8.444444444444445,21.68888888888889,11.666666666666666,19.288888888888888,1.1555555555555554
2020-09-23 18:13:00,-20.133333333333333,5.555555555555555,1.8666666666666667,4.733333333333333,-16.8,4.555555555555555,-11.266666666666667,8.28888888888889,21.711111111111112,11.777777777777779,19.355555555555554,1.1777777777777778
2020-09-23 18:14:00,-20.08888888888889,5.533333333333333,2.111111111111111,4.7555555555555555,-16.822222222222223,4.488888888888889,-11.2,8.155555555555555,21.68888888888889,11.866666666666667,19.444444444444443,1.2222222222222223
2020-09-23 18:15:00,-20.066666666666666,5.511111111111111,2.311111111111111,4.777777777777778,-16.844444444444445,4.4222222222222225,-11.11111111111111,8.066666666666666,21.68888888888889,11.911111111111111,19.511111111111113,1.2666666666666666
2020-09-23 18:16:00,-20.044444444444444,5.488888888888889,2.488888888888889,4.7555555555555555,-16.866666666666667,4.333333333333333,-11.022222222222222,7.955555555555556,21.68888888888889,11.977777777777778,19.57777777777778,1.3111111111111111
2020-09-23 18:17:00,-20.044444444444444,5.488888888888889,2.6666666666666665,4.711111111111111,-16.88888888888889,4.266666666666667,-10.933333333333334,7.822222222222222,21.733333333333334,12.044444444444444,19.622222222222224,1.3777777777777778
2020-09-23 18:18:00,-20.0,5.488888888888889,2.8666666666666667,4.666666666666667,-16.91111111111111,4.222222222222222,-10.844444444444445,7.711111111111111,21.755555555555556,12.088888888888889,19.644444444444446,1.4444444444444444
2020-09-23 18:19:00,-19.933333333333334,5.511111111111111,3.0444444444444443,4.6,-16.91111111111111,4.177777777777778,-10.71111111111111,7.6,21.822222222222223,12.11111111111111,19.666666666666668,1.511111111111111
2020-09-23 18:20:00,-19.866666666666667,5.5777777777777775,3.2222222222222223,4.488888888888889,-16.91111111111111,4.155555555555556,-10.577777777777778,7.511111111111111,21.91111111111111,12.133333333333333,19.68888888888889,1.6
2020-09-23 18:21:00,-19.822222222222223,5.666666666666667,3.4,4.4,-16.91111111111111,4.133333333333334,-10.488888888888889,7.377777777777778,22.0,12.133333333333333,19.68888888888889,1.6888888888888889
2020-09-23 18:22:00,-19.77777777777778,5.733333333333333,3.6,4.288888888888889,-16.91111111111111,4.088888888888889,-10.377777777777778,7.2444444444444445,22.044444444444444,12.11111111111111,19.68888888888889,1.8
2020-09-23 18:23:00,-19.68888888888889,5.777777777777778,3.8,4.133333333333334,-16.933333333333334,4.0,-10.311111111111112,7.111111111111111,22.11111111111111,12.088888888888889,19.711111111111112,1.8666666666666667
2020-09-23 18:24:00,-19.555555555555557,5.777777777777778,4.044444444444444,3.977777777777778,-16.955555555555556,3.888888888888889,-10.266666666666667,6.955555555555556,22.2,12.022222222222222,19.733333333333334,1.9333333333333333
2020-09-23 18:25:00,-19.444444444444443,5.777777777777778,4.266666666666667,3.8222222222222224,-16.977777777777778,3.7555555555555555,-10.2,6.8,22.266666666666666,12.0,19.755555555555556,2.022222222222222
2020-09-23 18:26:00,-19.333333333333332,5.8,4.511111111111111,3.6222222222222222,-17.022222222222222,3.6222222222222222,-10.11111111111111,6.644444444444445,22.288888888888888,11.955555555555556,19.77777777777778,2.111111111111111
2020-09-23 18:27:00,-19.244444444444444,5.822222222222222,4.733333333333333,3.4,-17.066666666666666,3.488888888888889,-10.0,6.511111111111111,22.266666666666666,11.866666666666667,19.822222222222223,2.1777777777777776
2020-09-23 18:28:00,-19.177777777777777,5.822222222222222,4.933333333333334,3.1777777777777776,-17.155555555555555,3.3555555555555556,-9.911111111111111,6.4222222222222225,22.266666666666666,11.777777777777779,19.866666666666667,2.2222222222222223
2020-09-23 18:29:00,-19.133333333333333,5.822222222222222,5.133333333333334,3.0,-17.288888888888888,3.2444444444444445,-9.822222222222223,6.333333333333333,22.244444444444444,11.71111111111111,19.933333333333334,2.2666666666666666
2020-09-23 18:30:00,-19.11111111111111,5.822222222222222,5.355555555555555,2.7777777777777777,-17.4,3.1333333333333333,-9.733333333333333,6.288888888888889,22.266666666666666,11.622222222222222,20.0,2.311111111111111
2020-09-23 18:31:00,-19.066666666666666,5.822222222222222,5.555555555555555,2.577777777777778,-17.466666666666665,2.977777777777778,-9.622222222222222,6.266666666666667,22.266666666666666,11.511111111111111,20.08888888888889,2.3555555555555556
2020-09-23 18:32:00,-19.0,5.844444444444444,5.711111111111111,2.3777777777777778,-17.511111111111113,2.8222222222222224,-9.488888888888889,6.288888888888889,22.266666666666666,11.422222222222222,20.155555555555555,2.422222222222222
2020-09-23 18:33:00,-18.933333333333334,5.866666666666666,5.844444444444444,2.1777777777777776,-17.511111111111113,2.7111111111111112,-9.333333333333334,6.355555555555555,22.266666666666666,11.333333333333334,20.22222222222222,2.511111111111111
2020-09-23 18:34:00,-18.866666666666667,5.888888888888889,5.977777777777778,1.9777777777777779,-17.488888888888887,2.577777777777778,-9.177777777777777,6.4,22.266666666666666,11.28888888888889,20.288888888888888,2.6222222222222222
2020-09-23 18:35:00,-18.8,5.911111111111111,6.088888888888889,1.7555555555555555,-17.466666666666665,2.466666666666667,-9.022222222222222,6.4222222222222225,22.22222222222222,11.244444444444444,20.31111111111111,2.688888888888889
2020-09-23 18:36:00,-18.711111111111112,5.933333333333334,6.222222222222222,1.5333333333333334,-17.488888888888887,2.3555555555555556,-8.866666666666667,6.4,22.2,11.2,20.377777777777776,2.7555555555555555
2020-09-23 18:37:00,-18.57777777777778,5.977777777777778,6.355555555555555,1.3555555555555556,-17.511111111111113,2.2444444444444445,-8.71111111111111,6.355555555555555,22.177777777777777,11.177777777777777,20.444444444444443,2.8222222222222224
2020-09-23 18:38:00,-18.488888888888887,5.977777777777778,6.488888888888889,1.2,-17.533333333333335,2.1777777777777776,-8.577777777777778,6.333333333333333,22.2,11.133333333333333,20.511111111111113,2.933333333333333
2020-09-23 18:39:00,-18.4,5.933333333333334,6.666666666666667,1.0888888888888888,-17.555555555555557,2.1333333333333333,-8.444444444444445,6.311111111111111,22.22222222222222,11.11111111111111,20.555555555555557,3.066666666666667
2020-09-23 18:40:00,-18.31111111111111,5.844444444444444,6.866666666666666,0.9333333333333333,-17.533333333333335,2.111111111111111,-8.355555555555556,6.288888888888889,22.244444444444444,11.133333333333333,20.644444444444446,3.2
2020-09-23 18:41:00,-18.177777777777777,5.7555555555555555,7.066666666666666,0.7777777777777778,-17.511111111111113,2.066666666666667,-8.266666666666667,6.2444444444444445,22.266666666666666,11.177777777777777,20.755555555555556,3.3777777777777778
2020-09-23 18:42:00,-18.044444444444444,5.666666666666667,7.266666666666667,0.6,-17.511111111111113,1.9777777777777779,-8.177777777777777,6.2444444444444445,22.266666666666666,11.244444444444444,20.88888888888889,3.511111111111111
2020-09-23 18:43:00,-17.91111111111111,5.555555555555555,7.4222222222222225,0.4444444444444444,-17.488888888888887,1.9333333333333333,-8.088888888888889,6.266666666666667,22.244444444444444,11.28888888888889,21.044444444444444,3.6444444444444444
2020-09-23 18:44:00,-17.755555555555556,5.466666666666667,7.5777777777777775,0.3111111111111111,-17.42222222222222,1.9333333333333333,-7.977777777777778,6.266666666666667,22.177777777777777,11.311111111111112,21.244444444444444,3.8222222222222224
2020-09-23 18:45:00,-17.6,5.377777777777778,7.688888888888889,0.17777777777777778,-17.377777777777776,1.8888888888888888,-7.866666666666666,6.266666666666667,22.11111111111111,11.333333333333334,21.42222222222222,3.9555555555555557
2020-09-23 18:46:00,-17.42222222222222,5.288888888888889,7.777777777777778,0.044444444444444446,-17.31111111111111,1.8888888888888888,-7.8,6.266666666666667,22.044444444444444,11.355555555555556,21.622222222222224,4.111111111111111
2020-09-23 18:47:00,-17.266666666666666,5.2,7.866666666666666,-0.08888888888888889,-17.288888888888888,1.9111111111111112,-7.777777777777778,6.266666666666667,21.977777777777778,11.4,21.822222222222223,4.2444444444444445
2020-09-23 18:48:00,-17.11111111111111,5.111111111111111,7.933333333333334,-0.2222222222222222,-17.288888888888888,1.9333333333333333,-7.733333333333333,6.311111111111111,21.91111111111111,11.422222222222222,22.0,4.355555555555555
2020-09-23 18:49:00,-16.91111111111111,5.066666666666666,8.0,-0.3111111111111111,-17.244444444444444,1.9555555555555555,-7.688888888888889,6.377777777777778,21.822222222222223,11.422222222222222,22.177777777777777,4.488888888888889
2020-09-23 18:50:00,-16.711111111111112,4.977777777777778,8.044444444444444,-0.4,-17.22222222222222,1.9555555555555555,-7.622222222222222,6.488888888888889,21.733333333333334,11.4,22.333333333333332,4.6
2020-09-23 18:51:00,-16.511111111111113,4.933333333333334,8.11111111111111,-0.4888888888888889,-17.2,2.0,-7.555555555555555,6.6,21.644444444444446,11.377777777777778,22.511111111111113,4.733333333333333
2020-09-23 18:52:00,-16.266666666666666,4.866666666666666,8.2,-0.6,-17.177777777777777,2.066666666666667,-7.466666666666667,6.733333333333333,21.511111111111113,11.377777777777778,22.666666666666668,4.888888888888889
2020-09-23 18:53:00,-16.066666666666666,4.8,8.244444444444444,-0.6888888888888889,-17.2,2.1555555555555554,-7.355555555555555,6.866666666666666,21.4,11.377777777777778,22.822222222222223,5.022222222222222
2020-09-23 18:54:00,-15.88888888888889,4.777777777777778,8.311111111111112,-0.7777777777777778,-17.244444444444444,2.2222222222222223,-7.2444444444444445,6.955555555555556,21.333333333333332,11.355555555555556,22.977777777777778,5.133333333333334
2020-09-23 18:55:00,-15.688888888888888,4.777777777777778,8.4,-0.8444444444444444,-17.266666666666666,2.2888888888888888,-7.111111111111111,7.022222222222222,21.266666666666666,11.377777777777778,23.155555555555555,5.2444444444444445
2020-09-23 18:56:00,-15.488888888888889,4.777777777777778,8.466666666666667,-0.9555555555555556,-17.266666666666666,2.311111111111111,-6.955555555555556,7.133333333333334,21.155555555555555,11.4,23.31111111111111,5.377777777777778
2020-09-23 18:57:00,-15.28888888888889,4.777777777777778,8.533333333333333,-1.0444444444444445,-17.266666666666666,2.3333333333333335,-6.822222222222222,7.2444444444444445,21.022222222222222,11.422222222222222,23.511111111111113,5.511111111111111
2020-09-23 18:58:00,-15.088888888888889,4.822222222222222,8.6,-1.1333333333333333,-17.244444444444444,2.3555555555555556,-6.711111111111111,7.333333333333333,20.933333333333334,11.444444444444445,23.711111111111112,5.644444444444445
2020-09-23 18:59:00,-14.911111111111111,4.844444444444444,8.666666666666666,-1.2,-17.2,2.3555555555555556,-6.6,7.4,20.88888888888889,11.444444444444445,23.91111111111111,5.777777777777778
2020-09-23 19:00:00,-14.733333333333333,4.866666666666666,8.733333333333333,-1.2666666666666666,-17.177777777777777,2.3555555555555556,-6.488888888888889,7.4222222222222225,20.822222222222223,11.488888888888889,24.133333333333333,5.866666666666666
2020-09-23 19:01:00,-14.555555555555555,4.888888888888889,8.8,-1.3111111111111111,-17.155555555555555,2.3555555555555556,-6.377777777777778,7.466666666666667,20.733333333333334,11.511111111111111,24.31111111111111,5.955555555555556
2020-09-23 19:02:00,-14.333333333333334,4.911111111111111,8.822222222222223,-1.3111111111111111,-17.133333333333333,2.3333333333333335,-6.311111111111111,7.533333333333333,20.6,11.533333333333333,24.511111111111113,6.022222222222222
2020-09-23 19:03:00,-14.133333333333333,4.911111111111111,8.844444444444445,-1.3333333333333333,-17.066666666666666,2.2888888888888888,-6.2444444444444445,7.5777777777777775,20.488888888888887,11.555555555555555,24.711111111111112,6.088888888888889
2020-09-23 19:04:00,-13.911111111111111,4.866666666666666,8.866666666666667,-1.3777777777777778,-17.022222222222222,2.2888888888888888,-6.222222222222222,7.622222222222222,20.377777777777776,11.6,24.88888888888889,6.155555555555556
2020-09-23 19:05:00,-13.688888888888888,4.777777777777778,8.911111111111111,-1.4222222222222223,-17.0,2.2444444444444445,-6.2,7.644444444444445,20.22222222222222,11.622222222222222,25.044444444444444,6.2
2020-09-23 19:06:00,-13.444444444444445,4.711111111111111,8.933333333333334,-1.488888888888889,-17.022222222222222,2.2,-6.177777777777778,7.711111111111111,20.066666666666666,11.688888888888888,25.22222222222222,6.2444444444444445
2020-09-23 19:07:00,-13.2,4.622222222222222,8.911111111111111,-1.5333333333333334,-17.022222222222222,2.1777777777777776,-6.155555555555556,7.8,19.91111111111111,11.777777777777779,25.355555555555554,6.266666666666667
2020-09-23 19:08:00,-12.955555555555556,4.5777777777777775,8.933333333333334,-1.5555555555555556,-17.0,2.1555555555555554,-6.088888888888889,7.911111111111111,19.77777777777778,11.844444444444445,25.444444444444443,6.333333333333333
2020-09-23 19:09:00,-12.733333333333333,4.533333333333333,8.911111111111111,-1.5333333333333334,-16.933333333333334,2.1555555555555554,-5.977777777777778,8.066666666666666,19.6,11.911111111111111,25.533333333333335,6.377777777777778
2020-09-23 19:10:00,-12.488888888888889,4.511111111111111,8.911111111111111,-1.5333333333333334,-16.844444444444445,2.1777777777777776,-5.888888888888889,8.2,19.466666666666665,11.933333333333334,25.622222222222224,6.4
2020-09-23 19:11:00,-12.2,4.511111111111111,8.866666666666667,-1.488888888888889,-16.77777777777778,2.2,-5.822222222222222,8.333333333333334,19.333333333333332,11.933333333333334,25.711111111111112,6.4222222222222225
2020-09-23 19:12:00,-11.866666666666667,4.466666666666667,8.866666666666667,-1.4444444444444444,-16.711111111111112,2.2,-5.777777777777778,8.466666666666667,19.2,11.955555555555556,25.77777777777778,6.4222222222222225
2020-09-23 19:13:00,-11.555555555555555,4.4,8.88888888888889,-1.3777777777777778,-16.622222222222224,2.2,-5.733333333333333,8.555555555555555,19.044444444444444,11.977777777777778,25.844444444444445,6.444444444444445
2020-09-23 19:14:00,-11.266666666666667,4.311111111111111,8.866666666666667,-1.3111111111111111,-16.511111111111113,2.1777777777777776,-5.711111111111111,8.644444444444444,18.88888888888889,11.977777777777778,25.88888888888889,6.4222222222222225
2020-09-23 19:15:00,-10.977777777777778,4.266666666666667,8.822222222222223,-1.2222222222222223,-16.444444444444443,2.1777777777777776,-5.688888888888889,8.71111111111111,18.733333333333334,11.977777777777778,25.955555555555556,6.4222222222222225
2020-09-23 19:16:00,-10.71111111111111,4.2,8.777777777777779,-1.1777777777777778,-16.42222222222222,2.1777777777777776,-5.666666666666667,8.755555555555556,18.622222222222224,12.0,26.022222222222222,6.377777777777778
2020-09-23 19:17:00,-10.466666666666667,4.133333333333334,8.777777777777779,-1.1555555555555554,-16.42222222222222,2.2222222222222223,-5.666666666666667,8.755555555555556,18.511111111111113,12.022222222222222,26.066666666666666,6.311111111111111
2020-09-23 19:18:00,-10.222222222222221,4.044444444444444,8.755555555555556,-1.0888888888888888,-16.42222222222222,2.2222222222222223,-5.666666666666667,8.733333333333333,18.444444444444443,12.044444444444444,26.11111111111111,6.2
2020-09-23 19:19:00,-9.977777777777778,3.977777777777778,8.71111111111111,-1.0444444444444445,-16.466666666666665,2.2444444444444445,-5.666666666666667,8.71111111111111,18.355555555555554,12.022222222222222,26.11111111111111,6.044444444444444
2020-09-23 19:20:00,-9.777777777777779,3.911111111111111,8.666666666666666,-0.9555555555555556,-16.488888888888887,2.2444444444444445,-5.666666666666667,8.71111111111111,18.266666666666666,12.0,26.11111111111111,5.911111111111111
2020-09-23 19:21:00,-9.622222222222222,3.8222222222222224,8.622222222222222,-0.8222222222222222,-16.488888888888887,2.2222222222222223,-5.666666666666667,8.755555555555556,18.177777777777777,11.955555555555556,26.066666666666666,5.777777777777778
2020-09-23 19:22:00,-9.511111111111111,3.7555555555555555,8.577777777777778,-0.6888888888888889,-16.488888888888887,2.2222222222222223,-5.644444444444445,8.822222222222223,18.133333333333333,11.88888888888889,26.022222222222222,5.644444444444445
2020-09-23 19:23:00,-9.4,3.7333333333333334,8.533333333333333,-0.5555555555555556,-16.466666666666665,2.2,-5.6,8.866666666666667,18.044444444444444,11.866666666666667,26.0,5.511111111111111
2020-09-23 19:24:00,-9.311111111111112,3.7333333333333334,8.444444444444445,-0.4666666666666667,-16.466666666666665,2.1777777777777776,-5.5777777777777775,8.933333333333334,17.91111111111111,11.844444444444445,26.022222222222222,5.4
2020-09-23 19:25:00,-9.222222222222221,3.7333333333333334,8.355555555555556,-0.3333333333333333,-16.511111111111113,2.1555555555555554,-5.555555555555555,9.044444444444444,17.8,11.822222222222223,26.044444444444444,5.266666666666667
2020-09-23 19:26:00,-9.133333333333333,3.688888888888889,8.222222222222221,-0.24444444444444444,-16.511111111111113,2.1333333333333333,-5.488888888888889,9.155555555555555,17.666666666666668,11.822222222222223,26.044444444444444,5.111111111111111
2020-09-23 19:27:00,-9.088888888888889,3.6,8.044444444444444,-0.1111111111111111,-16.488888888888887,2.111111111111111,-5.444444444444445,9.222222222222221,17.511111111111113,11.844444444444445,26.022222222222222,5.0
2020-09-23 19:28:00,-9.044444444444444,3.511111111111111,7.888888888888889,-0.022222222222222223,-16.444444444444443,2.066666666666667,-5.4,9.28888888888889,17.377777777777776,11.88888888888889,26.022222222222222,4.933333333333334
2020-09-23 19:29:00,-9.022222222222222,3.422222222222222,7.711111111111111,0.06666666666666667,-16.42222222222222,1.9777777777777779,-5.355555555555555,9.355555555555556,17.288888888888888,11.933333333333334,26.0,4.866666666666666
2020-09-23 19:30:00,-8.977777777777778,3.311111111111111,7.555555555555555,0.17777777777777778,-16.377777777777776,1.8888888888888888,-5.355555555555555,9.444444444444445,17.22222222222222,11.933333333333334,25.955555555555556,4.822222222222222
2020-09-23 19:31:00,-8.955555555555556,3.1777777777777776,7.4222222222222225,0.3333333333333333,-16.355555555555554,1.7777777777777777,-5.311111111111111,9.511111111111111,17.155555555555555,11.933333333333334,25.91111111111111,4.7555555555555555
2020-09-23 19:32:00,-8.911111111111111,3.022222222222222,7.288888888888889,0.5111111111111111,-16.31111111111111,1.6666666666666667,-5.2444444444444445,9.555555555555555,17.08888888888889,11.933333333333334,25.844444444444445,4.711111111111111
2020-09-23 19:33:00,-8.88888888888889,2.8666666666666667,7.177777777777778,0.6888888888888889,-16.288888888888888,1.5555555555555556,-5.2,9.6,17.0,11.933333333333334,25.755555555555556,4.711111111111111
2020-09-23 19:34:00,-8.88888888888889,2.7111111111111112,7.088888888888889,0.8222222222222222,-16.31111111111111,1.4444444444444444,-5.177777777777778,9.622222222222222,16.91111111111111,11.955555555555556,25.666666666666668,4.688888888888889
2020-09-23 19:35:00,-8.844444444444445,2.577777777777778,7.022222222222222,0.9333333333333333,-16.355555555555554,1.3333333333333333,-5.177777777777778,9.644444444444444,16.822222222222223,11.955555555555556,25.57777777777778,4.688888888888889
2020-09-23 19:36:00,-8.755555555555556,2.4444444444444446,6.933333333333334,1.0666666666666667,-16.4,1.1777777777777778,-5.2,9.622222222222222,16.68888888888889,11.977777777777778,25.488888888888887,4.644444444444445
2020-09-23 19:37:00,-8.688888888888888,2.2888888888888888,6.8,1.2,-16.42222222222222,1.0,-5.2444444444444445,9.577777777777778,16.555555555555557,11.977777777777778,25.42222222222222,4.555555555555555
2020-09-23 19:38:00,-8.577777777777778,2.1777777777777776,6.666666666666667,1.3333333333333333,-16.444444444444443,0.8,-5.311111111111111,9.488888888888889,16.4,12.022222222222222,25.377777777777776,4.466666666666667
2020-09-23 19:39:00,-8.466666666666667,2.022222222222222,6.533333333333333,1.4666666666666666,-16.488888888888887,0.6,-5.377777777777778,9.444444444444445,16.22222222222222,12.066666666666666,25.31111111111111,4.377777777777778
2020-09-23 19:40:00,-8.355555555555556,1.8222222222222222,6.355555555555555,1.5777777777777777,-16.555555555555557,0.4,-5.488888888888889,9.444444444444445,16.044444444444444,12.11111111111111,25.244444444444444,4.2444444444444445
2020-09-23 19:41:00,-8.266666666666667,1.6222222222222222,6.222222222222222,1.6888888888888889,-16.622222222222224,0.24444444444444444,-5.622222222222222,9.4,15.88888888888889,12.155555555555555,25.2,4.088888888888889
2020-09-23 19:42:00,-8.2,1.4666666666666666,6.088888888888889,1.8222222222222222,-16.68888888888889,0.06666666666666667,-5.777777777777778,9.333333333333334,15.733333333333333,12.222222222222221,25.11111111111111,3.9555555555555557
2020-09-23 19:43:00,-8.155555555555555,1.3111111111111111,6.0,1.9555555555555555,-16.755555555555556,-0.06666666666666667,-5.933333333333334,9.28888888888889,15.533333333333333,12.28888888888889,24.977777777777778,3.8222222222222224
2020-09-23 19:44:00,-8.11111111111111,1.1777777777777778,5.866666666666666,2.0444444444444443,-16.8,-0.2222222222222222,-6.088888888888889,9.222222222222221,15.28888888888889,12.4,24.8,3.6666666666666665
2020-09-23 19:45:00,-8.066666666666666,1.0444444444444445,5.7555555555555555,2.1333333333333333,-16.844444444444445,-0.35555555555555557,-6.222222222222222,9.155555555555555,15.022222222222222,12.488888888888889,24.6,3.533333333333333
2020-09-23 19:46:00,-8.044444444444444,0.8888888888888888,5.622222222222222,2.2444444444444445,-16.866666666666667,-0.4888888888888889,-6.333333333333333,9.066666666666666,14.755555555555556,12.622222222222222,24.42222222222222,3.3777777777777778
2020-09-23 19:47:00,-8.044444444444444,0.7111111111111111,5.511111111111111,2.311111111111111,-16.88888888888889,-0.6,-6.4,8.977777777777778,14.533333333333333,12.733333333333333,24.2,3.2444444444444445
2020-09-23 19:48:00,-8.044444444444444,0.5333333333333333,5.4,2.3555555555555556,-16.955555555555556,-0.7111111111111111,-6.444444444444445,8.88888888888889,14.28888888888889,12.844444444444445,24.0,3.111111111111111
2020-09-23 19:49:00,-8.066666666666666,0.37777777777777777,5.288888888888889,2.4444444444444446,-17.0,-0.8444444444444444,-6.488888888888889,8.8,14.044444444444444,12.933333333333334,23.822222222222223,2.977777777777778
2020-09-23 19:50:00,-8.133333333333333,0.24444444444444444,5.177777777777778,2.5555555555555554,-17.044444444444444,-0.9777777777777777,-6.533333333333333,8.733333333333333,13.8,13.022222222222222,23.68888888888889,2.888888888888889
2020-09-23 19:51:00,-8.2,0.06666666666666667,5.066666666666666,2.6666666666666665,-17.08888888888889,-1.1111111111111112,-6.533333333333333,8.644444444444444,13.555555555555555,13.088888888888889,23.555555555555557,2.7777777777777777
2020-09-23 19:52:00,-8.244444444444444,-0.06666666666666667,4.955555555555556,2.7777777777777777,-17.11111111111111,-1.2444444444444445,-6.511111111111111,8.533333333333333,13.355555555555556,13.11111111111111,23.466666666666665,2.688888888888889
2020-09-23 19:53:00,-8.311111111111112,-0.24444444444444444,4.8,2.8666666666666667,-17.11111111111111,-1.3333333333333333,-6.488888888888889,8.4,13.11111111111111,13.11111111111111,23.4,2.5555555555555554
2020-09-23 19:54:00,-8.355555555555556,-0.4,4.666666666666667,2.933333333333333,-17.155555555555555,-1.4222222222222223,-6.466666666666667,8.222222222222221,12.88888888888889,13.155555555555555,23.31111111111111,2.422222222222222
2020-09-23 19:55:00,-8.422222222222222,-0.5555555555555556,4.533333333333333,2.977777777777778,-17.2,-1.488888888888889,-6.4222222222222225,8.066666666666666,12.666666666666666,13.244444444444444,23.2,2.2888888888888888
2020-09-23 19:56:00,-8.533333333333333,-0.7111111111111111,4.444444444444445,3.022222222222222,-17.2,-1.5555555555555556,-6.355555555555555,7.911111111111111,12.444444444444445,13.377777777777778,23.133333333333333,2.1555555555555554
2020-09-23 19:57:00,-8.644444444444444,-0.8666666666666667,4.355555555555555,3.088888888888889,-17.22222222222222,-1.5777777777777777,-6.288888888888889,7.7555555555555555,12.222222222222221,13.511111111111111,23.066666666666666,2.022222222222222
2020-09-23 19:58:00,-8.71111111111111,-1.0,4.288888888888889,3.1777777777777776,-17.266666666666666,-1.6444444444444444,-6.222222222222222,7.622222222222222,12.044444444444444,13.622222222222222,23.0,1.8888888888888888
2020-09-23 19:59:00,-8.777777777777779,-1.1111111111111112,4.266666666666667,3.2444444444444445,-17.288888888888888,-1.711111111111111,-6.133333333333334,7.466666666666667,11.911111111111111,13.755555555555556,22.977777777777778,1.8
2020-09-23 20:00:00,-8.822222222222223,-1.2222222222222223,4.288888888888889,3.2888888888888888,-17.31111111111111,-1.8,-6.066666666666666,7.288888888888889,11.755555555555556,13.88888888888889,22.933333333333334,1.711111111111111
2020-09-23 20:01:00,-8.866666666666667,-1.3333333333333333,4.333333333333333,3.3333333333333335,-17.288888888888888,-1.8888888888888888,-6.0,7.111111111111111,11.555555555555555,13.977777777777778,22.866666666666667,1.6222222222222222
2020-09-23 20:02:00,-8.88888888888889,-1.4444444444444444,4.355555555555555,3.3555555555555556,-17.244444444444444,-1.9777777777777779,-5.911111111111111,6.977777777777778,11.355555555555556,14.066666666666666,22.822222222222223,1.5555555555555556
2020-09-23 20:03:00,-8.933333333333334,-1.511111111111111,4.4222222222222225,3.3333333333333335,-17.22222222222222,-2.0444444444444443,-5.844444444444444,6.844444444444444,11.155555555555555,14.133333333333333,22.733333333333334,1.5333333333333334
2020-09-23 20:04:00,-9.0,-1.5777777777777777,4.511111111111111,3.3333333333333335,-17.177777777777777,-2.1333333333333333,-5.8,6.733333333333333,11.0,14.2,22.666666666666668,1.511111111111111
2020-09-23 20:05:00,-9.022222222222222,-1.6,4.622222222222222,3.311111111111111,-17.133333333333333,-2.2,-5.7555555555555555,6.622222222222222,10.866666666666667,14.28888888888889,22.622222222222224,1.511111111111111
2020-09-23 20:06:00,-9.044444444444444,-1.6,4.7555555555555555,3.2888888888888888,-17.08888888888889,-2.2666666666666666,-5.688888888888889,6.511111111111111,10.755555555555556,14.4,22.57777777777778,1.5555555555555556
2020-09-23 20:07:00,-9.044444444444444,-1.6222222222222222,4.888888888888889,3.2444444444444445,-17.022222222222222,-2.311111111111111,-5.666666666666667,6.4222222222222225,10.644444444444444,14.511111111111111,22.533333333333335,1.5777777777777777
2020-09-23 20:08:00,-9.022222222222222,-1.6888888888888889,5.022222222222222,3.2222222222222223,-16.977777777777778,-2.3777777777777778,-5.644444444444445,6.355555555555555,10.533333333333333,14.6,22.466666666666665,1.6
2020-09-23 20:09:00,-8.977777777777778,-1.7555555555555555,5.177777777777778,3.2444444444444445,-16.91111111111111,-2.488888888888889,-5.5777777777777775,6.288888888888889,10.466666666666667,14.688888888888888,22.355555555555554,1.6
2020-09-23 20:10:00,-8.911111111111111,-1.7777777777777777,5.311111111111111,3.2222222222222223,-16.8,-2.6222222222222222,-5.488888888888889,6.2,10.422222222222222,14.777777777777779,22.244444444444444,1.6
2020-09-23 20:11:00,-8.88888888888889,-1.7555555555555555,5.444444444444445,3.2,-16.68888888888889,-2.7777777777777777,-5.4222222222222225,6.111111111111111,10.4,14.844444444444445,22.11111111111111,1.6222222222222222
2020-09-23 20:12:00,-8.844444444444445,-1.6888888888888889,5.5777777777777775,3.1555555555555554,-16.57777777777778,-2.888888888888889,-5.355555555555555,6.044444444444444,10.422222222222222,14.911111111111111,22.0,1.6
2020-09-23 20:13:00,-8.8,-1.6,5.733333333333333,3.1333333333333333,-16.511111111111113,-3.0,-5.333333333333333,5.977777777777778,10.422222222222222,14.977777777777778,21.844444444444445,1.5333333333333334
2020-09-23 20:14:00,-8.71111111111111,-1.5333333333333334,5.888888888888889,3.066666666666667,-16.42222222222222,-3.088888888888889,-5.311111111111111,5.933333333333334,10.4,15.044444444444444,21.666666666666668,1.4666666666666666
